|__dataLog__action	|__dataLog__timestamp	|__dataLog__note	|__dataLog__userId
Open	"Friday, March 2, 2018 4:24 PM"	Probe Design	GaU3qPPqtZhrqSEFqV7m2NfY5do1
Open	"Friday, March 2, 2018 4:25 PM"	Communication Center	GaU3qPPqtZhrqSEFqV7m2NfY5do1
Close	"Friday, March 2, 2018 4:26 PM"	Communication Center	GaU3qPPqtZhrqSEFqV7m2NfY5do1
Open	"Friday, March 2, 2018 4:26 PM"	Mission Control	GaU3qPPqtZhrqSEFqV7m2NfY5do1
Close	"Friday, March 2, 2018 4:27 PM"	Mission Control	GaU3qPPqtZhrqSEFqV7m2NfY5do1
Open	"Friday, March 2, 2018 4:27 PM"	Alien DB	GaU3qPPqtZhrqSEFqV7m2NfY5do1
Close	"Friday, March 2, 2018 4:28 PM"	Alien DB	GaU3qPPqtZhrqSEFqV7m2NfY5do1
Open	"Tuesday, February 27, 2018 10:21 AM"	Communication Center	WyluZuLqgxYBeBKdJ6IliBEtnLY2
Close	"Tuesday, February 27, 2018 10:23 AM"	Communication Center	WyluZuLqgxYBeBKdJ6IliBEtnLY2
Open	"Tuesday, February 27, 2018 10:24 AM"	Mission Control	WyluZuLqgxYBeBKdJ6IliBEtnLY2
Close	"Tuesday, February 27, 2018 10:24 AM"	Mission Control	WyluZuLqgxYBeBKdJ6IliBEtnLY2
Open	"Tuesday, February 27, 2018 10:24 AM"	Communication Center	WyluZuLqgxYBeBKdJ6IliBEtnLY2
Close	"Tuesday, February 27, 2018 10:24 AM"	Communication Center	WyluZuLqgxYBeBKdJ6IliBEtnLY2
Open	"Tuesday, February 27, 2018 10:25 AM"	Alien DB	WyluZuLqgxYBeBKdJ6IliBEtnLY2
Open	"Tuesday, February 27, 2018 10:30 AM"	Probe Design	WyluZuLqgxYBeBKdJ6IliBEtnLY2
Open	"Tuesday, February 27, 2018 10:33 AM"	Mission Control	WyluZuLqgxYBeBKdJ6IliBEtnLY2
Close	"Tuesday, February 27, 2018 10:34 AM"	Mission Control	WyluZuLqgxYBeBKdJ6IliBEtnLY2
Open	"Tuesday, February 27, 2018 10:34 AM"	Mission Control	WyluZuLqgxYBeBKdJ6IliBEtnLY2
Close	"Tuesday, February 27, 2018 10:34 AM"	Mission Control	WyluZuLqgxYBeBKdJ6IliBEtnLY2
Open	"Tuesday, February 27, 2018 10:39 AM"	Probe Design	WyluZuLqgxYBeBKdJ6IliBEtnLY2
Open	"Tuesday, February 27, 2018 10:41 AM"	Mission Control	WyluZuLqgxYBeBKdJ6IliBEtnLY2
Close	"Tuesday, February 27, 2018 10:42 AM"	Mission Control	WyluZuLqgxYBeBKdJ6IliBEtnLY2
Open	"Tuesday, February 27, 2018 10:43 AM"	Probe Design	WyluZuLqgxYBeBKdJ6IliBEtnLY2
Close	"Tuesday, February 27, 2018 10:43 AM"	Probe Design	WyluZuLqgxYBeBKdJ6IliBEtnLY2
Open	"Tuesday, February 27, 2018 10:44 AM"	Mission Control	WyluZuLqgxYBeBKdJ6IliBEtnLY2
Close	"Tuesday, February 27, 2018 10:45 AM"	Mission Control	WyluZuLqgxYBeBKdJ6IliBEtnLY2
Open	"Tuesday, February 27, 2018 10:45 AM"	Probe Design	WyluZuLqgxYBeBKdJ6IliBEtnLY2
Close	"Tuesday, February 27, 2018 10:46 AM"	Probe Design	WyluZuLqgxYBeBKdJ6IliBEtnLY2
Open	"Tuesday, February 27, 2018 10:46 AM"	Mission Control	WyluZuLqgxYBeBKdJ6IliBEtnLY2
Close	"Tuesday, February 27, 2018 10:47 AM"	Mission Control	WyluZuLqgxYBeBKdJ6IliBEtnLY2
Open	"Tuesday, February 27, 2018 10:48 AM"	Alien DB	WyluZuLqgxYBeBKdJ6IliBEtnLY2
Close	"Tuesday, February 27, 2018 10:50 AM"	Alien DB	WyluZuLqgxYBeBKdJ6IliBEtnLY2
Open	"Tuesday, February 27, 2018 10:50 AM"	Mission Control	WyluZuLqgxYBeBKdJ6IliBEtnLY2
Close	"Tuesday, February 27, 2018 10:51 AM"	Mission Control	WyluZuLqgxYBeBKdJ6IliBEtnLY2
Open	"Tuesday, February 27, 2018 10:51 AM"	Probe Design	WyluZuLqgxYBeBKdJ6IliBEtnLY2
Open	"Tuesday, February 27, 2018 10:53 AM"	Mission Control	WyluZuLqgxYBeBKdJ6IliBEtnLY2
Close	"Tuesday, February 27, 2018 10:55 AM"	Mission Control	WyluZuLqgxYBeBKdJ6IliBEtnLY2
Open	"Tuesday, February 27, 2018 10:56 AM"	Mission Control	WyluZuLqgxYBeBKdJ6IliBEtnLY2
Close	"Tuesday, February 27, 2018 10:56 AM"	Mission Control	WyluZuLqgxYBeBKdJ6IliBEtnLY2
Open	"Tuesday, February 27, 2018 10:56 AM"	Alien DB	WyluZuLqgxYBeBKdJ6IliBEtnLY2
Close	"Tuesday, February 27, 2018 10:57 AM"	Alien DB	WyluZuLqgxYBeBKdJ6IliBEtnLY2
Open	"Tuesday, February 27, 2018 10:58 AM"	Mission Control	WyluZuLqgxYBeBKdJ6IliBEtnLY2
Close	"Tuesday, February 27, 2018 11:02 AM"	Mission Control	WyluZuLqgxYBeBKdJ6IliBEtnLY2
Open	"Tuesday, February 27, 2018 11:02 AM"	Mission Control	WyluZuLqgxYBeBKdJ6IliBEtnLY2
Close	"Tuesday, February 27, 2018 11:03 AM"	Mission Control	WyluZuLqgxYBeBKdJ6IliBEtnLY2
Open	"Tuesday, February 27, 2018 11:03 AM"	Mission Control	WyluZuLqgxYBeBKdJ6IliBEtnLY2
Close	"Tuesday, February 27, 2018 11:03 AM"	Mission Control	WyluZuLqgxYBeBKdJ6IliBEtnLY2
Open	"Tuesday, February 27, 2018 11:03 AM"	Communication Center	WyluZuLqgxYBeBKdJ6IliBEtnLY2
Close	"Tuesday, February 27, 2018 11:04 AM"	Communication Center	WyluZuLqgxYBeBKdJ6IliBEtnLY2
Open	"Tuesday, February 27, 2018 11:04 AM"	Communication Center	WyluZuLqgxYBeBKdJ6IliBEtnLY2
Close	"Tuesday, February 27, 2018 11:04 AM"	Communication Center	WyluZuLqgxYBeBKdJ6IliBEtnLY2
Open	"Tuesday, February 27, 2018 11:04 AM"	Communication Center	WyluZuLqgxYBeBKdJ6IliBEtnLY2
Close	"Tuesday, February 27, 2018 11:04 AM"	Communication Center	WyluZuLqgxYBeBKdJ6IliBEtnLY2
Open	"Tuesday, February 27, 2018 11:05 AM"	Mission Control	WyluZuLqgxYBeBKdJ6IliBEtnLY2
Close	"Tuesday, February 27, 2018 11:05 AM"	Mission Control	WyluZuLqgxYBeBKdJ6IliBEtnLY2
Open	"Tuesday, February 27, 2018 11:05 AM"	Mission Control	WyluZuLqgxYBeBKdJ6IliBEtnLY2
Close	"Tuesday, February 27, 2018 11:05 AM"	Mission Control	WyluZuLqgxYBeBKdJ6IliBEtnLY2
Open	"Tuesday, February 27, 2018 11:05 AM"	Communication Center	WyluZuLqgxYBeBKdJ6IliBEtnLY2
Open	"Friday, February 9, 2018 2:55 PM"	Communication Center	vPbyKRVFB6bEbkvjs0aghXbAcX82
Close	"Friday, February 9, 2018 2:56 PM"	Communication Center	vPbyKRVFB6bEbkvjs0aghXbAcX82
Open	"Friday, February 9, 2018 2:56 PM"	Alien DB	vPbyKRVFB6bEbkvjs0aghXbAcX82
Close	"Friday, February 9, 2018 3:02 PM"	Alien DB	vPbyKRVFB6bEbkvjs0aghXbAcX82
Open	"Friday, February 9, 2018 3:02 PM"	Alien DB	vPbyKRVFB6bEbkvjs0aghXbAcX82
Close	"Friday, February 9, 2018 3:02 PM"	Alien DB	vPbyKRVFB6bEbkvjs0aghXbAcX82
Open	"Friday, February 9, 2018 3:02 PM"	Alien DB	vPbyKRVFB6bEbkvjs0aghXbAcX82
Close	"Friday, February 9, 2018 3:02 PM"	Alien DB	vPbyKRVFB6bEbkvjs0aghXbAcX82
Open	"Friday, February 9, 2018 3:02 PM"	Alien DB	vPbyKRVFB6bEbkvjs0aghXbAcX82
Close	"Friday, February 9, 2018 3:02 PM"	Alien DB	vPbyKRVFB6bEbkvjs0aghXbAcX82
Open	"Friday, February 9, 2018 3:02 PM"	Communication Center	vPbyKRVFB6bEbkvjs0aghXbAcX82
Close	"Friday, February 9, 2018 3:03 PM"	Communication Center	vPbyKRVFB6bEbkvjs0aghXbAcX82
Open	"Friday, February 9, 2018 3:04 PM"	Mission Control	vPbyKRVFB6bEbkvjs0aghXbAcX82
Open	"Friday, February 9, 2018 3:05 PM"	Communication Center	vPbyKRVFB6bEbkvjs0aghXbAcX82
Close	"Friday, February 9, 2018 3:05 PM"	Communication Center	vPbyKRVFB6bEbkvjs0aghXbAcX82
Open	"Friday, February 9, 2018 3:05 PM"	Probe Design	vPbyKRVFB6bEbkvjs0aghXbAcX82
Close	"Friday, February 9, 2018 3:18 PM"	Probe Design	vPbyKRVFB6bEbkvjs0aghXbAcX82
Open	"Friday, February 9, 2018 3:18 PM"	Alien DB	vPbyKRVFB6bEbkvjs0aghXbAcX82
Close	"Friday, February 9, 2018 3:20 PM"	Alien DB	vPbyKRVFB6bEbkvjs0aghXbAcX82
Open	"Friday, February 9, 2018 3:20 PM"	Mission Control	vPbyKRVFB6bEbkvjs0aghXbAcX82
Close	"Friday, February 9, 2018 3:22 PM"	Mission Control	vPbyKRVFB6bEbkvjs0aghXbAcX82
Open	"Friday, February 9, 2018 3:22 PM"	Probe Design	vPbyKRVFB6bEbkvjs0aghXbAcX82
Close	"Friday, February 9, 2018 3:45 PM"	Probe Design	vPbyKRVFB6bEbkvjs0aghXbAcX82
Open	"Friday, February 9, 2018 3:45 PM"	Mission Control	vPbyKRVFB6bEbkvjs0aghXbAcX82
Open	"Friday, February 9, 2018 3:50 PM"	Mission Control	vPbyKRVFB6bEbkvjs0aghXbAcX82
Close	"Friday, February 9, 2018 3:50 PM"	Mission Control	vPbyKRVFB6bEbkvjs0aghXbAcX82
Open	"Friday, February 9, 2018 3:50 PM"	Probe Design	vPbyKRVFB6bEbkvjs0aghXbAcX82
Open	"Friday, February 9, 2018 3:53 PM"	Mission Control	vPbyKRVFB6bEbkvjs0aghXbAcX82
Close	"Friday, February 9, 2018 3:55 PM"	Mission Control	vPbyKRVFB6bEbkvjs0aghXbAcX82
Open	"Friday, February 9, 2018 3:55 PM"	Communication Center	vPbyKRVFB6bEbkvjs0aghXbAcX82
Open	"Friday, April 13, 2018 3:20 PM"	Alien DB	1pMrtLogSlOmZQYZYKYrLZ72fqV2
Close	"Friday, April 13, 2018 3:23 PM"	Alien DB	1pMrtLogSlOmZQYZYKYrLZ72fqV2
Open	"Friday, April 13, 2018 3:23 PM"	Communication Center	1pMrtLogSlOmZQYZYKYrLZ72fqV2
Close	"Friday, April 13, 2018 3:24 PM"	Communication Center	1pMrtLogSlOmZQYZYKYrLZ72fqV2
Open	"Friday, April 13, 2018 3:25 PM"	Probe Design	1pMrtLogSlOmZQYZYKYrLZ72fqV2
Close	"Friday, April 13, 2018 3:25 PM"	Probe Design	1pMrtLogSlOmZQYZYKYrLZ72fqV2
Open	"Friday, April 13, 2018 3:25 PM"	Alien DB	1pMrtLogSlOmZQYZYKYrLZ72fqV2
Close	"Friday, April 13, 2018 3:31 PM"	Alien DB	1pMrtLogSlOmZQYZYKYrLZ72fqV2
Open	"Friday, April 13, 2018 3:31 PM"	Probe Design	1pMrtLogSlOmZQYZYKYrLZ72fqV2
Close	"Friday, April 13, 2018 3:34 PM"	Probe Design	1pMrtLogSlOmZQYZYKYrLZ72fqV2
Open	"Friday, April 13, 2018 3:34 PM"	Probe Design	1pMrtLogSlOmZQYZYKYrLZ72fqV2
Close	"Friday, April 13, 2018 3:41 PM"	Probe Design	1pMrtLogSlOmZQYZYKYrLZ72fqV2
Open	"Friday, April 13, 2018 3:41 PM"	Mission Control	1pMrtLogSlOmZQYZYKYrLZ72fqV2
Close	"Friday, April 13, 2018 3:43 PM"	Mission Control	1pMrtLogSlOmZQYZYKYrLZ72fqV2
Open	"Friday, April 13, 2018 3:44 PM"	Communication Center	1pMrtLogSlOmZQYZYKYrLZ72fqV2
Close	"Friday, April 13, 2018 3:44 PM"	Communication Center	1pMrtLogSlOmZQYZYKYrLZ72fqV2
Open	"Friday, April 13, 2018 3:44 PM"	Probe Design	1pMrtLogSlOmZQYZYKYrLZ72fqV2
Open	"Friday, April 13, 2018 3:51 PM"	Mission Control	1pMrtLogSlOmZQYZYKYrLZ72fqV2
Close	"Friday, April 13, 2018 3:52 PM"	Mission Control	1pMrtLogSlOmZQYZYKYrLZ72fqV2
Open	"Friday, April 13, 2018 3:52 PM"	Alien DB	1pMrtLogSlOmZQYZYKYrLZ72fqV2
Open	"Friday, April 13, 2018 4:05 PM"	Probe Design	1pMrtLogSlOmZQYZYKYrLZ72fqV2
Close	"Friday, April 13, 2018 4:08 PM"	Probe Design	1pMrtLogSlOmZQYZYKYrLZ72fqV2
Open	"Friday, April 13, 2018 4:08 PM"	Mission Control	1pMrtLogSlOmZQYZYKYrLZ72fqV2
Close	"Friday, April 13, 2018 4:12 PM"	Mission Control	1pMrtLogSlOmZQYZYKYrLZ72fqV2
Open	"Friday, April 13, 2018 4:12 PM"	Communication Center	1pMrtLogSlOmZQYZYKYrLZ72fqV2
Close	"Friday, April 13, 2018 4:12 PM"	Communication Center	1pMrtLogSlOmZQYZYKYrLZ72fqV2
Open	"Friday, April 13, 2018 4:12 PM"	Alien DB	1pMrtLogSlOmZQYZYKYrLZ72fqV2
Close	"Friday, April 13, 2018 4:16 PM"	Alien DB	1pMrtLogSlOmZQYZYKYrLZ72fqV2
Open	"Friday, April 13, 2018 4:17 PM"	Communication Center	1pMrtLogSlOmZQYZYKYrLZ72fqV2
Open	"Tuesday, November 14, 2017 9:01 AM"	Communication Center	HOcnZZM9EiO7SxVoBPhakTgIH942
Close	"Tuesday, November 14, 2017 9:04 AM"	Communication Center	HOcnZZM9EiO7SxVoBPhakTgIH942
Open	"Tuesday, November 14, 2017 9:06 AM"	Mission Control	HOcnZZM9EiO7SxVoBPhakTgIH942
Close	"Tuesday, November 14, 2017 9:13 AM"	Mission Control	HOcnZZM9EiO7SxVoBPhakTgIH942
Open	"Tuesday, November 14, 2017 9:15 AM"	Communication Center	HOcnZZM9EiO7SxVoBPhakTgIH942
Close	"Tuesday, November 14, 2017 9:18 AM"	Communication Center	HOcnZZM9EiO7SxVoBPhakTgIH942
Open	"Tuesday, November 14, 2017 9:18 AM"	Alien DB	HOcnZZM9EiO7SxVoBPhakTgIH942
Close	"Tuesday, November 14, 2017 9:51 AM"	Alien DB	HOcnZZM9EiO7SxVoBPhakTgIH942
Open	"Tuesday, November 14, 2017 9:51 AM"	Probe Design	HOcnZZM9EiO7SxVoBPhakTgIH942
Close	"Tuesday, November 14, 2017 9:51 AM"	Probe Design	HOcnZZM9EiO7SxVoBPhakTgIH942
Open	"Tuesday, November 14, 2017 9:51 AM"	Probe Design	HOcnZZM9EiO7SxVoBPhakTgIH942
Close	"Tuesday, November 14, 2017 9:51 AM"	Probe Design	HOcnZZM9EiO7SxVoBPhakTgIH942
Open	"Tuesday, November 14, 2017 9:52 AM"	Mission Control	HOcnZZM9EiO7SxVoBPhakTgIH942
Close	"Tuesday, November 14, 2017 9:52 AM"	Mission Control	HOcnZZM9EiO7SxVoBPhakTgIH942
Open	"Tuesday, November 14, 2017 9:52 AM"	Communication Center	HOcnZZM9EiO7SxVoBPhakTgIH942
Close	"Tuesday, November 14, 2017 9:59 AM"	Communication Center	HOcnZZM9EiO7SxVoBPhakTgIH942
Open	"Tuesday, November 14, 2017 9:59 AM"	Mission Control	HOcnZZM9EiO7SxVoBPhakTgIH942
Close	"Tuesday, November 14, 2017 10:01 AM"	Mission Control	HOcnZZM9EiO7SxVoBPhakTgIH942
Open	"Tuesday, November 14, 2017 10:01 AM"	Communication Center	HOcnZZM9EiO7SxVoBPhakTgIH942
Close	"Tuesday, November 14, 2017 10:01 AM"	Communication Center	HOcnZZM9EiO7SxVoBPhakTgIH942
Open	"Tuesday, November 14, 2017 10:02 AM"	Probe Design	HOcnZZM9EiO7SxVoBPhakTgIH942
Close	"Tuesday, November 14, 2017 10:02 AM"	Probe Design	HOcnZZM9EiO7SxVoBPhakTgIH942
Open	"Friday, February 23, 2018 2:08 PM"	Communication Center	yIpt6jdIUobKDPKlk1xeIEc27lD3
Close	"Friday, February 23, 2018 2:08 PM"	Communication Center	yIpt6jdIUobKDPKlk1xeIEc27lD3
Open	"Friday, February 23, 2018 2:08 PM"	Communication Center	yIpt6jdIUobKDPKlk1xeIEc27lD3
Close	"Friday, February 23, 2018 2:08 PM"	Communication Center	yIpt6jdIUobKDPKlk1xeIEc27lD3
Open	"Friday, February 23, 2018 2:09 PM"	Alien DB	yIpt6jdIUobKDPKlk1xeIEc27lD3
Close	"Friday, February 23, 2018 2:09 PM"	Alien DB	yIpt6jdIUobKDPKlk1xeIEc27lD3
Open	"Friday, February 23, 2018 2:09 PM"	Alien DB	yIpt6jdIUobKDPKlk1xeIEc27lD3
Close	"Friday, February 23, 2018 2:09 PM"	Alien DB	yIpt6jdIUobKDPKlk1xeIEc27lD3
Open	"Friday, February 23, 2018 2:09 PM"	Alien DB	yIpt6jdIUobKDPKlk1xeIEc27lD3
Close	"Friday, February 23, 2018 2:10 PM"	Alien DB	yIpt6jdIUobKDPKlk1xeIEc27lD3
Open	"Friday, February 23, 2018 2:10 PM"	Probe Design	yIpt6jdIUobKDPKlk1xeIEc27lD3
Open	"Friday, February 23, 2018 2:14 PM"	Mission Control	yIpt6jdIUobKDPKlk1xeIEc27lD3
Close	"Friday, February 23, 2018 2:14 PM"	Mission Control	yIpt6jdIUobKDPKlk1xeIEc27lD3
Open	"Friday, February 23, 2018 2:15 PM"	Probe Design	yIpt6jdIUobKDPKlk1xeIEc27lD3
Close	"Friday, February 23, 2018 2:17 PM"	Probe Design	yIpt6jdIUobKDPKlk1xeIEc27lD3
Open	"Friday, February 23, 2018 2:18 PM"	Probe Design	yIpt6jdIUobKDPKlk1xeIEc27lD3
Close	"Friday, February 23, 2018 2:19 PM"	Probe Design	yIpt6jdIUobKDPKlk1xeIEc27lD3
Open	"Friday, February 23, 2018 2:20 PM"	Probe Design	yIpt6jdIUobKDPKlk1xeIEc27lD3
Close	"Friday, February 23, 2018 2:21 PM"	Probe Design	yIpt6jdIUobKDPKlk1xeIEc27lD3
Open	"Friday, February 23, 2018 2:21 PM"	Mission Control	yIpt6jdIUobKDPKlk1xeIEc27lD3
Close	"Friday, February 23, 2018 2:21 PM"	Mission Control	yIpt6jdIUobKDPKlk1xeIEc27lD3
Open	"Friday, February 23, 2018 2:21 PM"	Probe Design	yIpt6jdIUobKDPKlk1xeIEc27lD3
Close	"Friday, February 23, 2018 2:24 PM"	Probe Design	yIpt6jdIUobKDPKlk1xeIEc27lD3
Open	"Friday, February 23, 2018 2:24 PM"	Mission Control	yIpt6jdIUobKDPKlk1xeIEc27lD3
Close	"Friday, February 23, 2018 2:24 PM"	Mission Control	yIpt6jdIUobKDPKlk1xeIEc27lD3
Open	"Friday, February 23, 2018 2:25 PM"	Probe Design	yIpt6jdIUobKDPKlk1xeIEc27lD3
Open	"Friday, February 23, 2018 2:34 PM"	Mission Control	yIpt6jdIUobKDPKlk1xeIEc27lD3
Close	"Friday, February 23, 2018 2:35 PM"	Mission Control	yIpt6jdIUobKDPKlk1xeIEc27lD3
Open	"Friday, February 23, 2018 2:36 PM"	Probe Design	yIpt6jdIUobKDPKlk1xeIEc27lD3
Close	"Friday, February 23, 2018 2:38 PM"	Probe Design	yIpt6jdIUobKDPKlk1xeIEc27lD3
Open	"Friday, February 23, 2018 2:38 PM"	Mission Control	yIpt6jdIUobKDPKlk1xeIEc27lD3
Close	"Friday, February 23, 2018 2:39 PM"	Mission Control	yIpt6jdIUobKDPKlk1xeIEc27lD3
Open	"Friday, February 23, 2018 2:39 PM"	Mission Control	yIpt6jdIUobKDPKlk1xeIEc27lD3
Close	"Friday, February 23, 2018 2:40 PM"	Mission Control	yIpt6jdIUobKDPKlk1xeIEc27lD3
Open	"Friday, February 23, 2018 2:40 PM"	Communication Center	yIpt6jdIUobKDPKlk1xeIEc27lD3
Close	"Friday, February 23, 2018 2:41 PM"	Communication Center	yIpt6jdIUobKDPKlk1xeIEc27lD3
Open	"Friday, February 23, 2018 2:41 PM"	Alien DB	yIpt6jdIUobKDPKlk1xeIEc27lD3
Close	"Friday, February 23, 2018 2:42 PM"	Alien DB	yIpt6jdIUobKDPKlk1xeIEc27lD3
Open	"Friday, February 23, 2018 2:43 PM"	Mission Control	yIpt6jdIUobKDPKlk1xeIEc27lD3
Close	"Friday, February 23, 2018 2:44 PM"	Mission Control	yIpt6jdIUobKDPKlk1xeIEc27lD3
Open	"Friday, February 23, 2018 2:44 PM"	Communication Center	yIpt6jdIUobKDPKlk1xeIEc27lD3
Close	"Friday, February 23, 2018 2:44 PM"	Communication Center	yIpt6jdIUobKDPKlk1xeIEc27lD3
Open	"Friday, February 23, 2018 2:45 PM"	Communication Center	yIpt6jdIUobKDPKlk1xeIEc27lD3
Close	"Friday, February 23, 2018 2:49 PM"	Communication Center	yIpt6jdIUobKDPKlk1xeIEc27lD3
Open	"Friday, February 23, 2018 2:49 PM"	Probe Design	yIpt6jdIUobKDPKlk1xeIEc27lD3
Close	"Friday, February 23, 2018 2:49 PM"	Probe Design	yIpt6jdIUobKDPKlk1xeIEc27lD3
Open	"Friday, February 23, 2018 2:50 PM"	Probe Design	yIpt6jdIUobKDPKlk1xeIEc27lD3
Close	"Friday, February 23, 2018 2:55 PM"	Probe Design	yIpt6jdIUobKDPKlk1xeIEc27lD3
Open	"Friday, February 23, 2018 2:55 PM"	Alien DB	yIpt6jdIUobKDPKlk1xeIEc27lD3
Close	"Friday, February 23, 2018 2:56 PM"	Alien DB	yIpt6jdIUobKDPKlk1xeIEc27lD3
Open	"Friday, February 23, 2018 2:56 PM"	Communication Center	yIpt6jdIUobKDPKlk1xeIEc27lD3
Close	"Friday, February 23, 2018 2:56 PM"	Communication Center	yIpt6jdIUobKDPKlk1xeIEc27lD3
Open	"Friday, February 23, 2018 2:56 PM"	Communication Center	yIpt6jdIUobKDPKlk1xeIEc27lD3
Close	"Friday, February 23, 2018 2:57 PM"	Communication Center	yIpt6jdIUobKDPKlk1xeIEc27lD3
Open	"Friday, February 23, 2018 2:58 PM"	Probe Design	yIpt6jdIUobKDPKlk1xeIEc27lD3
Close	"Friday, February 23, 2018 2:59 PM"	Probe Design	yIpt6jdIUobKDPKlk1xeIEc27lD3
Open	"Friday, February 23, 2018 2:59 PM"	Communication Center	yIpt6jdIUobKDPKlk1xeIEc27lD3
Close	"Friday, February 23, 2018 2:59 PM"	Communication Center	yIpt6jdIUobKDPKlk1xeIEc27lD3
Open	"Friday, February 23, 2018 2:59 PM"	Communication Center	yIpt6jdIUobKDPKlk1xeIEc27lD3
Close	"Friday, February 23, 2018 2:59 PM"	Communication Center	yIpt6jdIUobKDPKlk1xeIEc27lD3
Open	"Friday, February 23, 2018 2:59 PM"	Mission Control	yIpt6jdIUobKDPKlk1xeIEc27lD3
Close	"Friday, February 23, 2018 3:02 PM"	Mission Control	yIpt6jdIUobKDPKlk1xeIEc27lD3
Open	"Friday, February 23, 2018 3:04 PM"	Communication Center	yIpt6jdIUobKDPKlk1xeIEc27lD3
Close	"Friday, February 23, 2018 3:04 PM"	Communication Center	yIpt6jdIUobKDPKlk1xeIEc27lD3
Open	"Friday, February 23, 2018 3:04 PM"	Mission Control	yIpt6jdIUobKDPKlk1xeIEc27lD3
Close	"Friday, February 23, 2018 3:05 PM"	Mission Control	yIpt6jdIUobKDPKlk1xeIEc27lD3
Open	"Friday, February 23, 2018 3:05 PM"	Mission Control	yIpt6jdIUobKDPKlk1xeIEc27lD3
Close	"Friday, February 23, 2018 3:05 PM"	Mission Control	yIpt6jdIUobKDPKlk1xeIEc27lD3
Open	"Friday, February 23, 2018 3:05 PM"	Communication Center	yIpt6jdIUobKDPKlk1xeIEc27lD3
Close	"Friday, February 23, 2018 3:06 PM"	Communication Center	yIpt6jdIUobKDPKlk1xeIEc27lD3
Open	"Friday, February 23, 2018 3:06 PM"	Communication Center	yIpt6jdIUobKDPKlk1xeIEc27lD3
Open	"Wednesday, February 21, 2018 9:26 AM"	Communication Center	Fb3m5JEQ8ZPzxWtzqoqwm5qi64g2
Close	"Wednesday, February 21, 2018 9:28 AM"	Communication Center	Fb3m5JEQ8ZPzxWtzqoqwm5qi64g2
Open	"Wednesday, February 21, 2018 9:29 AM"	Alien DB	Fb3m5JEQ8ZPzxWtzqoqwm5qi64g2
Close	"Wednesday, February 21, 2018 9:34 AM"	Alien DB	Fb3m5JEQ8ZPzxWtzqoqwm5qi64g2
Open	"Wednesday, February 21, 2018 9:34 AM"	Alien DB	Fb3m5JEQ8ZPzxWtzqoqwm5qi64g2
Close	"Wednesday, February 21, 2018 9:34 AM"	Alien DB	Fb3m5JEQ8ZPzxWtzqoqwm5qi64g2
Open	"Wednesday, February 21, 2018 9:35 AM"	Mission Control	Fb3m5JEQ8ZPzxWtzqoqwm5qi64g2
Close	"Wednesday, February 21, 2018 9:35 AM"	Mission Control	Fb3m5JEQ8ZPzxWtzqoqwm5qi64g2
Open	"Wednesday, February 21, 2018 9:35 AM"	Probe Design	Fb3m5JEQ8ZPzxWtzqoqwm5qi64g2
Close	"Wednesday, February 21, 2018 9:43 AM"	Probe Design	Fb3m5JEQ8ZPzxWtzqoqwm5qi64g2
Open	"Wednesday, February 21, 2018 9:45 AM"	Mission Control	Fb3m5JEQ8ZPzxWtzqoqwm5qi64g2
Close	"Wednesday, February 21, 2018 9:46 AM"	Mission Control	Fb3m5JEQ8ZPzxWtzqoqwm5qi64g2
Open	"Wednesday, February 21, 2018 9:46 AM"	Mission Control	Fb3m5JEQ8ZPzxWtzqoqwm5qi64g2
Close	"Wednesday, February 21, 2018 9:46 AM"	Mission Control	Fb3m5JEQ8ZPzxWtzqoqwm5qi64g2
Open	"Wednesday, February 21, 2018 9:46 AM"	Mission Control	Fb3m5JEQ8ZPzxWtzqoqwm5qi64g2
Close	"Wednesday, February 21, 2018 9:47 AM"	Mission Control	Fb3m5JEQ8ZPzxWtzqoqwm5qi64g2
Open	"Wednesday, February 21, 2018 9:47 AM"	Alien DB	Fb3m5JEQ8ZPzxWtzqoqwm5qi64g2
Close	"Wednesday, February 21, 2018 9:54 AM"	Alien DB	Fb3m5JEQ8ZPzxWtzqoqwm5qi64g2
Open	"Wednesday, February 21, 2018 9:54 AM"	Communication Center	Fb3m5JEQ8ZPzxWtzqoqwm5qi64g2
Close	"Wednesday, February 21, 2018 9:55 AM"	Communication Center	Fb3m5JEQ8ZPzxWtzqoqwm5qi64g2
Open	"Wednesday, February 21, 2018 9:55 AM"	Alien DB	Fb3m5JEQ8ZPzxWtzqoqwm5qi64g2
Close	"Wednesday, February 21, 2018 9:58 AM"	Alien DB	Fb3m5JEQ8ZPzxWtzqoqwm5qi64g2
Open	"Wednesday, February 21, 2018 9:58 AM"	Communication Center	Fb3m5JEQ8ZPzxWtzqoqwm5qi64g2
Close	"Wednesday, February 21, 2018 10:04 AM"	Communication Center	Fb3m5JEQ8ZPzxWtzqoqwm5qi64g2
Open	"Wednesday, February 21, 2018 10:04 AM"	Probe Design	Fb3m5JEQ8ZPzxWtzqoqwm5qi64g2
Close	"Wednesday, February 21, 2018 10:04 AM"	Probe Design	Fb3m5JEQ8ZPzxWtzqoqwm5qi64g2
Open	"Wednesday, February 21, 2018 10:04 AM"	Probe Design	Fb3m5JEQ8ZPzxWtzqoqwm5qi64g2
Close	"Wednesday, February 21, 2018 10:13 AM"	Probe Design	Fb3m5JEQ8ZPzxWtzqoqwm5qi64g2
