|__dataLog__action	|__dataLog__note	|__dataLog__timestamp	|__dataLog__tool	|__dataLog__userId
Click SubSection	Tay	"Friday, November 17, 2017 2:13 PM"	Alien DB	0VypvNjsbnWRk12vRgiQpQv40zi1
Click SubSection	Tay	"Friday, November 17, 2017 2:13 PM"	Alien DB	0VypvNjsbnWRk12vRgiQpQv40zi1
Click SubSection	Tay	"Friday, November 17, 2017 2:13 PM"	Alien DB	0VypvNjsbnWRk12vRgiQpQv40zi1
Click Nav Menu	kaylid	"Friday, November 17, 2017 2:21 PM"	Alien DB	0VypvNjsbnWRk12vRgiQpQv40zi1
Click Section	Communication	"Friday, November 17, 2017 2:22 PM"	Alien DB	0VypvNjsbnWRk12vRgiQpQv40zi1
Click Section	Food	"Friday, November 17, 2017 2:22 PM"	Alien DB	0VypvNjsbnWRk12vRgiQpQv40zi1
Click Nav Menu	jakalaTay	"Friday, November 17, 2017 2:22 PM"	Alien DB	0VypvNjsbnWRk12vRgiQpQv40zi1
Click Nav Menu	solarSystem	"Friday, November 17, 2017 2:22 PM"	Alien DB	0VypvNjsbnWRk12vRgiQpQv40zi1
Click Nav Menu	journey	"Friday, November 17, 2017 2:22 PM"	Alien DB	0VypvNjsbnWRk12vRgiQpQv40zi1
Click Nav Menu	eolani	"Friday, November 17, 2017 2:27 PM"	Alien DB	0VypvNjsbnWRk12vRgiQpQv40zi1
Click Nav Menu	solarSystem	"Friday, November 17, 2017 2:27 PM"	Alien DB	0VypvNjsbnWRk12vRgiQpQv40zi1
Click Section	Our History	"Friday, November 17, 2017 2:27 PM"	Alien DB	0VypvNjsbnWRk12vRgiQpQv40zi1
Click Section	Uninhabited Worlds	"Friday, November 17, 2017 2:27 PM"	Alien DB	0VypvNjsbnWRk12vRgiQpQv40zi1
Click Nav Menu	journey	"Friday, November 17, 2017 2:29 PM"	Alien DB	0VypvNjsbnWRk12vRgiQpQv40zi1
Click Nav Menu	solarSystem	"Friday, November 17, 2017 2:29 PM"	Alien DB	0VypvNjsbnWRk12vRgiQpQv40zi1
Click Nav Menu	jakalaTay	"Friday, November 17, 2017 2:29 PM"	Alien DB	0VypvNjsbnWRk12vRgiQpQv40zi1
Click Nav Menu	journey	"Thursday, October 19, 2017 8:58 AM"	Alien DB	2wuuSLTznaeBbnAPcmC7vowyQmh2
Click Section	Finding You	"Thursday, October 19, 2017 8:58 AM"	Alien DB	2wuuSLTznaeBbnAPcmC7vowyQmh2
Click Section	Leaving Our Worlds	"Thursday, October 19, 2017 8:58 AM"	Alien DB	2wuuSLTznaeBbnAPcmC7vowyQmh2
Click Section	Our Ship	"Thursday, October 19, 2017 8:59 AM"	Alien DB	2wuuSLTznaeBbnAPcmC7vowyQmh2
Click SubSection	Computer	"Thursday, October 19, 2017 8:59 AM"	Alien DB	2wuuSLTznaeBbnAPcmC7vowyQmh2
Click SubSection	Moving	"Thursday, October 19, 2017 8:59 AM"	Alien DB	2wuuSLTznaeBbnAPcmC7vowyQmh2
Click SubSection	Small Ships	"Thursday, October 19, 2017 8:59 AM"	Alien DB	2wuuSLTznaeBbnAPcmC7vowyQmh2
Click SubSection	Supplies	"Thursday, October 19, 2017 8:59 AM"	Alien DB	2wuuSLTznaeBbnAPcmC7vowyQmh2
Click Section	The Accidents	"Thursday, October 19, 2017 8:59 AM"	Alien DB	2wuuSLTznaeBbnAPcmC7vowyQmh2
Click Nav Menu	solarSystem	"Thursday, October 19, 2017 9:00 AM"	Alien DB	2wuuSLTznaeBbnAPcmC7vowyQmh2
Click Section	Inhabited Worlds	"Thursday, October 19, 2017 9:00 AM"	Alien DB	2wuuSLTznaeBbnAPcmC7vowyQmh2
Click SubSection	Akonid	"Thursday, October 19, 2017 9:00 AM"	Alien DB	2wuuSLTznaeBbnAPcmC7vowyQmh2
Click SubSection	Tay	"Thursday, October 19, 2017 9:00 AM"	Alien DB	2wuuSLTznaeBbnAPcmC7vowyQmh2
Click SubSection	Akonid	"Thursday, October 19, 2017 9:00 AM"	Alien DB	2wuuSLTznaeBbnAPcmC7vowyQmh2
Click SubSection	Eola	"Thursday, October 19, 2017 9:00 AM"	Alien DB	2wuuSLTznaeBbnAPcmC7vowyQmh2
Click SubSection	Tay	"Thursday, October 19, 2017 9:01 AM"	Alien DB	2wuuSLTznaeBbnAPcmC7vowyQmh2
Click SubSection	Kayl	"Thursday, October 19, 2017 9:01 AM"	Alien DB	2wuuSLTznaeBbnAPcmC7vowyQmh2
Click SubSection	Sylcar	"Thursday, October 19, 2017 9:01 AM"	Alien DB	2wuuSLTznaeBbnAPcmC7vowyQmh2
Click SubSection	Wroft-Gar	"Thursday, October 19, 2017 9:01 AM"	Alien DB	2wuuSLTznaeBbnAPcmC7vowyQmh2
Click Nav Menu	jakalaTay	"Thursday, October 19, 2017 9:01 AM"	Alien DB	2wuuSLTznaeBbnAPcmC7vowyQmh2
Click Section	Communication	"Thursday, October 19, 2017 9:02 AM"	Alien DB	2wuuSLTznaeBbnAPcmC7vowyQmh2
Click Section	Food	"Thursday, October 19, 2017 9:02 AM"	Alien DB	2wuuSLTznaeBbnAPcmC7vowyQmh2
Click Section	Habitat & Dwellings	"Thursday, October 19, 2017 9:04 AM"	Alien DB	2wuuSLTznaeBbnAPcmC7vowyQmh2
Click Section	Food	"Thursday, October 19, 2017 9:04 AM"	Alien DB	2wuuSLTznaeBbnAPcmC7vowyQmh2
Click Section	Habitat & Dwellings	"Thursday, October 19, 2017 9:04 AM"	Alien DB	2wuuSLTznaeBbnAPcmC7vowyQmh2
Click Section	Technology	"Thursday, October 19, 2017 9:06 AM"	Alien DB	2wuuSLTznaeBbnAPcmC7vowyQmh2
Click Nav Menu	solarSystem	"Thursday, October 19, 2017 9:07 AM"	Alien DB	2wuuSLTznaeBbnAPcmC7vowyQmh2
Click Section	Inhabited Worlds	"Thursday, October 19, 2017 9:07 AM"	Alien DB	2wuuSLTznaeBbnAPcmC7vowyQmh2
Click SubSection	Tay	"Thursday, October 19, 2017 9:07 AM"	Alien DB	2wuuSLTznaeBbnAPcmC7vowyQmh2
Click Section	Our History	"Thursday, October 19, 2017 9:07 AM"	Alien DB	2wuuSLTznaeBbnAPcmC7vowyQmh2
Click Section	Our Sun	"Thursday, October 19, 2017 9:08 AM"	Alien DB	2wuuSLTznaeBbnAPcmC7vowyQmh2
Click Section	Trade	"Thursday, October 19, 2017 9:08 AM"	Alien DB	2wuuSLTznaeBbnAPcmC7vowyQmh2
Click Nav Menu	solarSystem	"Thursday, October 19, 2017 9:38 AM"	Alien DB	2wuuSLTznaeBbnAPcmC7vowyQmh2
Click Section	Uninhabited Worlds	"Thursday, October 19, 2017 9:38 AM"	Alien DB	2wuuSLTznaeBbnAPcmC7vowyQmh2
Click SubSection	Belus	"Thursday, October 19, 2017 9:38 AM"	Alien DB	2wuuSLTznaeBbnAPcmC7vowyQmh2
Click SubSection	DelShar	"Thursday, October 19, 2017 9:38 AM"	Alien DB	2wuuSLTznaeBbnAPcmC7vowyQmh2
Click SubSection	Neb	"Thursday, October 19, 2017 9:39 AM"	Alien DB	2wuuSLTznaeBbnAPcmC7vowyQmh2
Click SubSection	Milar	"Thursday, October 19, 2017 9:39 AM"	Alien DB	2wuuSLTznaeBbnAPcmC7vowyQmh2
Click SubSection	Tayoun	"Thursday, October 19, 2017 9:39 AM"	Alien DB	2wuuSLTznaeBbnAPcmC7vowyQmh2
Click SubSection	Zuvi	"Thursday, October 19, 2017 9:39 AM"	Alien DB	2wuuSLTznaeBbnAPcmC7vowyQmh2
Click Section	Our Sun	"Thursday, October 19, 2017 9:39 AM"	Alien DB	2wuuSLTznaeBbnAPcmC7vowyQmh2
Click Section	Our Solar System	"Thursday, October 19, 2017 9:39 AM"	Alien DB	2wuuSLTznaeBbnAPcmC7vowyQmh2
Click Section	Inhabited Worlds	"Thursday, October 19, 2017 9:39 AM"	Alien DB	2wuuSLTznaeBbnAPcmC7vowyQmh2
Click SubSection	Tay	"Thursday, October 19, 2017 9:39 AM"	Alien DB	2wuuSLTznaeBbnAPcmC7vowyQmh2
Click SubSection	Kayl	"Thursday, October 19, 2017 9:40 AM"	Alien DB	2wuuSLTznaeBbnAPcmC7vowyQmh2
Click SubSection	Tay	"Thursday, October 19, 2017 9:40 AM"	Alien DB	2wuuSLTznaeBbnAPcmC7vowyQmh2
Click Nav Menu	jakalaTay	"Thursday, October 19, 2017 9:40 AM"	Alien DB	2wuuSLTznaeBbnAPcmC7vowyQmh2
Click Section	Communication	"Thursday, October 19, 2017 9:40 AM"	Alien DB	2wuuSLTznaeBbnAPcmC7vowyQmh2
Click Section	Food	"Thursday, October 19, 2017 9:40 AM"	Alien DB	2wuuSLTznaeBbnAPcmC7vowyQmh2
Click Section	Habitat & Dwellings	"Thursday, October 19, 2017 9:41 AM"	Alien DB	2wuuSLTznaeBbnAPcmC7vowyQmh2
Click Section	Technology	"Thursday, October 19, 2017 9:41 AM"	Alien DB	2wuuSLTznaeBbnAPcmC7vowyQmh2
Click Nav Menu	jakalaTay	"Friday, October 20, 2017 1:23 PM"	Alien DB	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Section	Communication	"Friday, October 20, 2017 1:25 PM"	Alien DB	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Section	Food	"Friday, October 20, 2017 1:25 PM"	Alien DB	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Section	Habitat & Dwellings	"Friday, October 20, 2017 1:27 PM"	Alien DB	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Section	Food	"Friday, October 20, 2017 1:27 PM"	Alien DB	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Section	Habitat & Dwellings	"Friday, October 20, 2017 1:27 PM"	Alien DB	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Section	Food	"Friday, October 20, 2017 1:27 PM"	Alien DB	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Section	Habitat & Dwellings	"Friday, October 20, 2017 1:27 PM"	Alien DB	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Section	Food	"Friday, October 20, 2017 1:27 PM"	Alien DB	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Section	Habitat & Dwellings	"Friday, October 20, 2017 1:27 PM"	Alien DB	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Section	Food	"Friday, October 20, 2017 1:28 PM"	Alien DB	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Section	Habitat & Dwellings	"Friday, October 20, 2017 1:30 PM"	Alien DB	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Section	Technology	"Friday, October 20, 2017 1:32 PM"	Alien DB	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Nav Menu	solarSystem	"Friday, October 20, 2017 1:33 PM"	Alien DB	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Section	Inhabited Worlds	"Friday, October 20, 2017 1:33 PM"	Alien DB	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click SubSection	Akonid	"Friday, October 20, 2017 1:33 PM"	Alien DB	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click SubSection	Inhabited Worlds	"Friday, October 20, 2017 1:33 PM"	Alien DB	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Section	Uninhabited Worlds	"Friday, October 20, 2017 1:33 PM"	Alien DB	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Section	Inhabited Worlds	"Friday, October 20, 2017 1:33 PM"	Alien DB	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click SubSection	Tay	"Friday, October 20, 2017 1:34 PM"	Alien DB	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Section	Trade	"Friday, October 20, 2017 1:34 PM"	Alien DB	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Section	Our Sun	"Friday, October 20, 2017 1:34 PM"	Alien DB	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Section	Our History	"Friday, October 20, 2017 1:34 PM"	Alien DB	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Section	Uninhabited Worlds	"Friday, October 20, 2017 1:34 PM"	Alien DB	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Section	Inhabited Worlds	"Friday, October 20, 2017 1:34 PM"	Alien DB	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click SubSection	Tay	"Friday, October 20, 2017 1:34 PM"	Alien DB	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Nav Menu	jakalaTay	"Friday, October 20, 2017 1:35 PM"	Alien DB	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Section	Communication	"Friday, October 20, 2017 1:35 PM"	Alien DB	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Section	Food	"Friday, October 20, 2017 1:35 PM"	Alien DB	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Section	Communication	"Friday, October 20, 2017 1:35 PM"	Alien DB	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Section	Food	"Friday, October 20, 2017 1:35 PM"	Alien DB	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Section	Habitat & Dwellings	"Friday, October 20, 2017 1:35 PM"	Alien DB	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Section	Technology	"Friday, October 20, 2017 1:35 PM"	Alien DB	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Nav Menu	solarSystem	"Friday, October 20, 2017 1:35 PM"	Alien DB	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Nav Menu	journey	"Friday, October 20, 2017 1:35 PM"	Alien DB	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Section	Leaving Our Worlds	"Friday, October 20, 2017 1:35 PM"	Alien DB	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Nav Menu	solarSystem	"Friday, October 20, 2017 1:37 PM"	Alien DB	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Nav Menu	journey	"Friday, October 20, 2017 1:37 PM"	Alien DB	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Nav Menu	solarSystem	"Friday, October 20, 2017 2:14 PM"	Alien DB	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Section	Inhabited Worlds	"Friday, October 20, 2017 2:14 PM"	Alien DB	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click SubSection	Tay	"Friday, October 20, 2017 2:14 PM"	Alien DB	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Nav Menu	jakalaTay	"Friday, October 20, 2017 2:15 PM"	Alien DB	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Section	Habitat & Dwellings	"Friday, October 20, 2017 2:15 PM"	Alien DB	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Nav Menu	solarSystem	"Friday, October 20, 2017 2:15 PM"	Alien DB	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Section	Inhabited Worlds	"Friday, October 20, 2017 2:15 PM"	Alien DB	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click SubSection	Tay	"Friday, October 20, 2017 2:15 PM"	Alien DB	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Nav Menu	jakalaTay	"Wednesday, November 29, 2017 10:35 AM"	Alien DB	3xi9VVM0ARflexbGqdUaxjIQvJI3
Click Section	Communication	"Wednesday, November 29, 2017 10:36 AM"	Alien DB	3xi9VVM0ARflexbGqdUaxjIQvJI3
Click Section	Food	"Wednesday, November 29, 2017 10:38 AM"	Alien DB	3xi9VVM0ARflexbGqdUaxjIQvJI3
Click Section	Habitat & Dwellings	"Wednesday, November 29, 2017 10:38 AM"	Alien DB	3xi9VVM0ARflexbGqdUaxjIQvJI3
Click Section	Technology	"Wednesday, November 29, 2017 10:40 AM"	Alien DB	3xi9VVM0ARflexbGqdUaxjIQvJI3
Click Nav Menu	jakalaTay	"Wednesday, November 29, 2017 10:50 AM"	Alien DB	3xi9VVM0ARflexbGqdUaxjIQvJI3
Click Section	Communication	"Wednesday, November 29, 2017 10:50 AM"	Alien DB	3xi9VVM0ARflexbGqdUaxjIQvJI3
Click Section	Food	"Wednesday, November 29, 2017 10:50 AM"	Alien DB	3xi9VVM0ARflexbGqdUaxjIQvJI3
Click Section	Habitat & Dwellings	"Wednesday, November 29, 2017 10:52 AM"	Alien DB	3xi9VVM0ARflexbGqdUaxjIQvJI3
Click Section	Technology	"Wednesday, November 29, 2017 10:54 AM"	Alien DB	3xi9VVM0ARflexbGqdUaxjIQvJI3
Click Nav Menu	solarSystem	"Wednesday, November 29, 2017 10:59 AM"	Alien DB	3xi9VVM0ARflexbGqdUaxjIQvJI3
Click Section	Inhabited Worlds	"Wednesday, November 29, 2017 10:59 AM"	Alien DB	3xi9VVM0ARflexbGqdUaxjIQvJI3
Click SubSection	Tay	"Wednesday, November 29, 2017 10:59 AM"	Alien DB	3xi9VVM0ARflexbGqdUaxjIQvJI3
Click Section	Uninhabited Worlds	"Wednesday, November 29, 2017 11:01 AM"	Alien DB	3xi9VVM0ARflexbGqdUaxjIQvJI3
Click Section	Our History	"Wednesday, November 29, 2017 11:01 AM"	Alien DB	3xi9VVM0ARflexbGqdUaxjIQvJI3
Click Section	Our Sun	"Wednesday, November 29, 2017 11:01 AM"	Alien DB	3xi9VVM0ARflexbGqdUaxjIQvJI3
Click Section	Trade	"Wednesday, November 29, 2017 11:01 AM"	Alien DB	3xi9VVM0ARflexbGqdUaxjIQvJI3
Click Section	Our Sun	"Wednesday, November 29, 2017 11:01 AM"	Alien DB	3xi9VVM0ARflexbGqdUaxjIQvJI3
Click Nav Menu	solarSystem	"Wednesday, November 29, 2017 11:05 AM"	Alien DB	3xi9VVM0ARflexbGqdUaxjIQvJI3
Click Section	Inhabited Worlds	"Wednesday, November 29, 2017 11:05 AM"	Alien DB	3xi9VVM0ARflexbGqdUaxjIQvJI3
Click SubSection	Tay	"Wednesday, November 29, 2017 11:05 AM"	Alien DB	3xi9VVM0ARflexbGqdUaxjIQvJI3
Click Nav Menu	jakalaTay	"Wednesday, November 29, 2017 11:16 AM"	Alien DB	3xi9VVM0ARflexbGqdUaxjIQvJI3
Click Section	Habitat & Dwellings	"Wednesday, November 29, 2017 11:16 AM"	Alien DB	3xi9VVM0ARflexbGqdUaxjIQvJI3
Click Section	Jakala-Tay	"Wednesday, November 29, 2017 11:17 AM"	Alien DB	3xi9VVM0ARflexbGqdUaxjIQvJI3
Click Section	Habitat & Dwellings	"Wednesday, November 29, 2017 11:17 AM"	Alien DB	3xi9VVM0ARflexbGqdUaxjIQvJI3
Click Nav Menu	solarSystem	"Wednesday, November 29, 2017 11:17 AM"	Alien DB	3xi9VVM0ARflexbGqdUaxjIQvJI3
Click Section	Inhabited Worlds	"Wednesday, November 29, 2017 11:17 AM"	Alien DB	3xi9VVM0ARflexbGqdUaxjIQvJI3
Click SubSection	Tay	"Wednesday, November 29, 2017 11:17 AM"	Alien DB	3xi9VVM0ARflexbGqdUaxjIQvJI3
Click Section	Our History	"Wednesday, November 29, 2017 11:17 AM"	Alien DB	3xi9VVM0ARflexbGqdUaxjIQvJI3
Click Nav Menu	jakalaTay	"Wednesday, November 29, 2017 11:18 AM"	Alien DB	3xi9VVM0ARflexbGqdUaxjIQvJI3
Click Section	Communication	"Wednesday, November 29, 2017 11:18 AM"	Alien DB	3xi9VVM0ARflexbGqdUaxjIQvJI3
Click Section	Food	"Wednesday, November 29, 2017 11:18 AM"	Alien DB	3xi9VVM0ARflexbGqdUaxjIQvJI3
Click Section	Technology	"Wednesday, November 29, 2017 11:26 AM"	Alien DB	3xi9VVM0ARflexbGqdUaxjIQvJI3
Click Section	Jakala-Tay	"Wednesday, November 29, 2017 11:27 AM"	Alien DB	3xi9VVM0ARflexbGqdUaxjIQvJI3
Click Section	Communication	"Wednesday, November 29, 2017 11:27 AM"	Alien DB	3xi9VVM0ARflexbGqdUaxjIQvJI3
Click Section	Food	"Wednesday, November 29, 2017 11:27 AM"	Alien DB	3xi9VVM0ARflexbGqdUaxjIQvJI3
Click Section	Food	"Wednesday, November 29, 2017 11:27 AM"	Alien DB	3xi9VVM0ARflexbGqdUaxjIQvJI3
Click Section	Technology	"Wednesday, November 29, 2017 11:27 AM"	Alien DB	3xi9VVM0ARflexbGqdUaxjIQvJI3
Click Section	Jakala-Tay	"Wednesday, November 29, 2017 11:28 AM"	Alien DB	3xi9VVM0ARflexbGqdUaxjIQvJI3
Click Section	Communication	"Wednesday, November 29, 2017 11:28 AM"	Alien DB	3xi9VVM0ARflexbGqdUaxjIQvJI3
Click Section	Jakala-Tay	"Wednesday, November 29, 2017 11:28 AM"	Alien DB	3xi9VVM0ARflexbGqdUaxjIQvJI3
Click Nav Menu	kaylid	"Wednesday, November 29, 2017 11:28 AM"	Alien DB	3xi9VVM0ARflexbGqdUaxjIQvJI3
Click Nav Menu	journey	"Wednesday, November 29, 2017 11:30 AM"	Alien DB	3xi9VVM0ARflexbGqdUaxjIQvJI3
Click Nav Menu	journey	"Friday, November 17, 2017 1:43 PM"	Alien DB	428Yt8HlHYTVhSDkmTcfJ2sKz413
Click Section	Finding You	"Friday, November 17, 2017 1:43 PM"	Alien DB	428Yt8HlHYTVhSDkmTcfJ2sKz413
Click Section	Leaving Our Worlds	"Friday, November 17, 2017 1:43 PM"	Alien DB	428Yt8HlHYTVhSDkmTcfJ2sKz413
Click Section	Our Ship	"Friday, November 17, 2017 1:43 PM"	Alien DB	428Yt8HlHYTVhSDkmTcfJ2sKz413
Click Section	The Accidents	"Friday, November 17, 2017 1:43 PM"	Alien DB	428Yt8HlHYTVhSDkmTcfJ2sKz413
Click Nav Menu	jakalaTay	"Friday, November 17, 2017 1:43 PM"	Alien DB	428Yt8HlHYTVhSDkmTcfJ2sKz413
Click Section	Communication	"Friday, November 17, 2017 1:43 PM"	Alien DB	428Yt8HlHYTVhSDkmTcfJ2sKz413
Click Section	Food	"Friday, November 17, 2017 1:44 PM"	Alien DB	428Yt8HlHYTVhSDkmTcfJ2sKz413
Click Section	Habitat & Dwellings	"Friday, November 17, 2017 1:44 PM"	Alien DB	428Yt8HlHYTVhSDkmTcfJ2sKz413
Click Section	Technology	"Friday, November 17, 2017 1:44 PM"	Alien DB	428Yt8HlHYTVhSDkmTcfJ2sKz413
Click Nav Menu	journey	"Friday, November 17, 2017 1:56 PM"	Alien DB	428Yt8HlHYTVhSDkmTcfJ2sKz413
Click Nav Menu	solarSystem	"Friday, November 17, 2017 1:56 PM"	Alien DB	428Yt8HlHYTVhSDkmTcfJ2sKz413
Click Nav Menu	jakalaTay	"Friday, November 17, 2017 1:56 PM"	Alien DB	428Yt8HlHYTVhSDkmTcfJ2sKz413
Click Section	Communication	"Friday, November 17, 2017 1:56 PM"	Alien DB	428Yt8HlHYTVhSDkmTcfJ2sKz413
Click Section	Food	"Friday, November 17, 2017 1:56 PM"	Alien DB	428Yt8HlHYTVhSDkmTcfJ2sKz413
Click Section	Habitat & Dwellings	"Friday, November 17, 2017 1:56 PM"	Alien DB	428Yt8HlHYTVhSDkmTcfJ2sKz413
Click Section	Technology	"Friday, November 17, 2017 1:57 PM"	Alien DB	428Yt8HlHYTVhSDkmTcfJ2sKz413
Click Nav Menu	jakalaTay	"Friday, November 17, 2017 1:57 PM"	Alien DB	428Yt8HlHYTVhSDkmTcfJ2sKz413
Click Nav Menu	jakalaTay	"Friday, November 17, 2017 2:04 PM"	Alien DB	428Yt8HlHYTVhSDkmTcfJ2sKz413
Click Section	Communication	"Friday, November 17, 2017 2:04 PM"	Alien DB	428Yt8HlHYTVhSDkmTcfJ2sKz413
Click Section	Food	"Friday, November 17, 2017 2:04 PM"	Alien DB	428Yt8HlHYTVhSDkmTcfJ2sKz413
Click Section	Habitat & Dwellings	"Friday, November 17, 2017 2:04 PM"	Alien DB	428Yt8HlHYTVhSDkmTcfJ2sKz413
Click Nav Menu	jakalaTay	"Friday, November 17, 2017 2:29 PM"	Alien DB	428Yt8HlHYTVhSDkmTcfJ2sKz413
Click Section	Habitat & Dwellings	"Friday, November 17, 2017 2:29 PM"	Alien DB	428Yt8HlHYTVhSDkmTcfJ2sKz413
Click Section	Food	"Friday, November 17, 2017 2:29 PM"	Alien DB	428Yt8HlHYTVhSDkmTcfJ2sKz413
Click Section	Communication	"Friday, November 17, 2017 2:29 PM"	Alien DB	428Yt8HlHYTVhSDkmTcfJ2sKz413
Click Section	Habitat & Dwellings	"Friday, November 17, 2017 2:29 PM"	Alien DB	428Yt8HlHYTVhSDkmTcfJ2sKz413
Click Section	Food	"Friday, November 17, 2017 2:31 PM"	Alien DB	428Yt8HlHYTVhSDkmTcfJ2sKz413
Click Nav Menu	journey	"Thursday, November 30, 2017 8:57 AM"	Alien DB	4ILWG9mY00h3bYxGkThPtHfYyTS2
Click Section	Finding You	"Thursday, November 30, 2017 8:57 AM"	Alien DB	4ILWG9mY00h3bYxGkThPtHfYyTS2
Click Section	Leaving Our Worlds	"Thursday, November 30, 2017 8:57 AM"	Alien DB	4ILWG9mY00h3bYxGkThPtHfYyTS2
Click Section	Our Ship	"Thursday, November 30, 2017 8:58 AM"	Alien DB	4ILWG9mY00h3bYxGkThPtHfYyTS2
Click SubSection	Computer	"Thursday, November 30, 2017 8:58 AM"	Alien DB	4ILWG9mY00h3bYxGkThPtHfYyTS2
Click SubSection	Moving	"Thursday, November 30, 2017 8:58 AM"	Alien DB	4ILWG9mY00h3bYxGkThPtHfYyTS2
Click SubSection	Small Ships	"Thursday, November 30, 2017 8:58 AM"	Alien DB	4ILWG9mY00h3bYxGkThPtHfYyTS2
Click SubSection	Supplies	"Thursday, November 30, 2017 8:58 AM"	Alien DB	4ILWG9mY00h3bYxGkThPtHfYyTS2
Click Section	The Accidents	"Thursday, November 30, 2017 8:58 AM"	Alien DB	4ILWG9mY00h3bYxGkThPtHfYyTS2
Click Nav Menu	solarSystem	"Thursday, November 30, 2017 8:58 AM"	Alien DB	4ILWG9mY00h3bYxGkThPtHfYyTS2
Click Section	Inhabited Worlds	"Thursday, November 30, 2017 8:58 AM"	Alien DB	4ILWG9mY00h3bYxGkThPtHfYyTS2
Click SubSection	Akonid	"Thursday, November 30, 2017 8:58 AM"	Alien DB	4ILWG9mY00h3bYxGkThPtHfYyTS2
Click SubSection	Eola	"Thursday, November 30, 2017 8:59 AM"	Alien DB	4ILWG9mY00h3bYxGkThPtHfYyTS2
Click SubSection	Akonid	"Thursday, November 30, 2017 8:59 AM"	Alien DB	4ILWG9mY00h3bYxGkThPtHfYyTS2
Click SubSection	Tay	"Thursday, November 30, 2017 8:59 AM"	Alien DB	4ILWG9mY00h3bYxGkThPtHfYyTS2
Click SubSection	Kayl	"Thursday, November 30, 2017 8:59 AM"	Alien DB	4ILWG9mY00h3bYxGkThPtHfYyTS2
Click SubSection	Sylcar	"Thursday, November 30, 2017 8:59 AM"	Alien DB	4ILWG9mY00h3bYxGkThPtHfYyTS2
Click SubSection	Wroft-Gar	"Thursday, November 30, 2017 8:59 AM"	Alien DB	4ILWG9mY00h3bYxGkThPtHfYyTS2
Click SubSection	Inhabited Worlds	"Thursday, November 30, 2017 9:00 AM"	Alien DB	4ILWG9mY00h3bYxGkThPtHfYyTS2
Click Section	Our Sun	"Thursday, November 30, 2017 9:00 AM"	Alien DB	4ILWG9mY00h3bYxGkThPtHfYyTS2
Click Section	Our History	"Thursday, November 30, 2017 9:00 AM"	Alien DB	4ILWG9mY00h3bYxGkThPtHfYyTS2
Click Section	Trade	"Thursday, November 30, 2017 9:00 AM"	Alien DB	4ILWG9mY00h3bYxGkThPtHfYyTS2
Click Nav Menu	jakalaTay	"Thursday, November 30, 2017 9:00 AM"	Alien DB	4ILWG9mY00h3bYxGkThPtHfYyTS2
