|__dataLog__action	|__dataLog__note	|__dataLog__timestamp	|__dataLog__userId
Walking Through	AlienDoor1	"Tuesday, November 14, 2017 9:18 AM"	HOcnZZM9EiO7SxVoBPhakTgIH942
Walking Through	AlienDoor1	"Tuesday, November 14, 2017 9:18 AM"	HOcnZZM9EiO7SxVoBPhakTgIH942
Walking Through	AlienDoor1	"Tuesday, November 14, 2017 9:51 AM"	HOcnZZM9EiO7SxVoBPhakTgIH942
Walking Through	AlienDoor1	"Tuesday, November 14, 2017 9:51 AM"	HOcnZZM9EiO7SxVoBPhakTgIH942
Walking Through	ProbeDoor1	"Tuesday, November 14, 2017 9:51 AM"	HOcnZZM9EiO7SxVoBPhakTgIH942
Walking Through	ProbeDoor1	"Tuesday, November 14, 2017 9:51 AM"	HOcnZZM9EiO7SxVoBPhakTgIH942
Walking Through	MissionDoor1	"Tuesday, November 14, 2017 9:52 AM"	HOcnZZM9EiO7SxVoBPhakTgIH942
Walking Through	MissionDoor1	"Tuesday, November 14, 2017 9:52 AM"	HOcnZZM9EiO7SxVoBPhakTgIH942
Walking Through	MissionDoor1	"Tuesday, November 14, 2017 9:59 AM"	HOcnZZM9EiO7SxVoBPhakTgIH942
Walking Through	MissionDoor1	"Tuesday, November 14, 2017 10:01 AM"	HOcnZZM9EiO7SxVoBPhakTgIH942
Walking Through	ProbeDoor1	"Tuesday, November 14, 2017 10:02 AM"	HOcnZZM9EiO7SxVoBPhakTgIH942
Walking Through	AlienDoor1	"Friday, February 23, 2018 2:09 PM"	yIpt6jdIUobKDPKlk1xeIEc27lD3
Walking Through	AlienDoor1	"Friday, February 23, 2018 2:10 PM"	yIpt6jdIUobKDPKlk1xeIEc27lD3
Walking Through	ProbeDoor1	"Friday, February 23, 2018 2:10 PM"	yIpt6jdIUobKDPKlk1xeIEc27lD3
Walking Through	MissionDoor1	"Friday, February 23, 2018 2:14 PM"	yIpt6jdIUobKDPKlk1xeIEc27lD3
Walking Through	MissionDoor1	"Friday, February 23, 2018 2:15 PM"	yIpt6jdIUobKDPKlk1xeIEc27lD3
Walking Through	ProbeDoor1	"Friday, February 23, 2018 2:15 PM"	yIpt6jdIUobKDPKlk1xeIEc27lD3
Walking Through	ProbeDoor1	"Friday, February 23, 2018 2:17 PM"	yIpt6jdIUobKDPKlk1xeIEc27lD3
Walking Through	ProbeDoor1	"Friday, February 23, 2018 2:21 PM"	yIpt6jdIUobKDPKlk1xeIEc27lD3
Walking Through	MissionDoor1	"Friday, February 23, 2018 2:21 PM"	yIpt6jdIUobKDPKlk1xeIEc27lD3
Walking Through	MissionDoor1	"Friday, February 23, 2018 2:21 PM"	yIpt6jdIUobKDPKlk1xeIEc27lD3
Walking Through	ProbeDoor1	"Friday, February 23, 2018 2:21 PM"	yIpt6jdIUobKDPKlk1xeIEc27lD3
Walking Through	ProbeDoor1	"Friday, February 23, 2018 2:24 PM"	yIpt6jdIUobKDPKlk1xeIEc27lD3
Walking Through	MissionDoor1	"Friday, February 23, 2018 2:24 PM"	yIpt6jdIUobKDPKlk1xeIEc27lD3
Walking Through	MissionDoor1	"Friday, February 23, 2018 2:25 PM"	yIpt6jdIUobKDPKlk1xeIEc27lD3
Walking Through	ProbeDoor1	"Friday, February 23, 2018 2:25 PM"	yIpt6jdIUobKDPKlk1xeIEc27lD3
Walking Through	ProbeDoor1	"Friday, February 23, 2018 2:33 PM"	yIpt6jdIUobKDPKlk1xeIEc27lD3
Walking Through	MissionDoor1	"Friday, February 23, 2018 2:34 PM"	yIpt6jdIUobKDPKlk1xeIEc27lD3
Walking Through	MissionDoor1	"Friday, February 23, 2018 2:35 PM"	yIpt6jdIUobKDPKlk1xeIEc27lD3
Walking Through	ProbeDoor1	"Friday, February 23, 2018 2:35 PM"	yIpt6jdIUobKDPKlk1xeIEc27lD3
Walking Through	ProbeDoor1	"Friday, February 23, 2018 2:38 PM"	yIpt6jdIUobKDPKlk1xeIEc27lD3
Walking Through	MissionDoor1	"Friday, February 23, 2018 2:38 PM"	yIpt6jdIUobKDPKlk1xeIEc27lD3
Walking Through	MissionDoor1	"Friday, February 23, 2018 2:40 PM"	yIpt6jdIUobKDPKlk1xeIEc27lD3
Walking Through	ProbeDoor1	"Friday, February 23, 2018 2:40 PM"	yIpt6jdIUobKDPKlk1xeIEc27lD3
Walking Through	AlienDoor1	"Friday, February 23, 2018 2:41 PM"	yIpt6jdIUobKDPKlk1xeIEc27lD3
Walking Through	AlienDoor1	"Friday, February 23, 2018 2:42 PM"	yIpt6jdIUobKDPKlk1xeIEc27lD3
Walking Through	MissionDoor1	"Friday, February 23, 2018 2:43 PM"	yIpt6jdIUobKDPKlk1xeIEc27lD3
Walking Through	MissionDoor1	"Friday, February 23, 2018 2:44 PM"	yIpt6jdIUobKDPKlk1xeIEc27lD3
Walking Through	ProbeDoor1	"Friday, February 23, 2018 2:49 PM"	yIpt6jdIUobKDPKlk1xeIEc27lD3
Walking Through	ProbeDoor1	"Friday, February 23, 2018 2:49 PM"	yIpt6jdIUobKDPKlk1xeIEc27lD3
Walking Through	AlienDoor1	"Friday, February 23, 2018 2:49 PM"	yIpt6jdIUobKDPKlk1xeIEc27lD3
Walking Through	ProbeDoor1	"Friday, February 23, 2018 2:50 PM"	yIpt6jdIUobKDPKlk1xeIEc27lD3
Walking Through	ProbeDoor1	"Friday, February 23, 2018 2:55 PM"	yIpt6jdIUobKDPKlk1xeIEc27lD3
Walking Through	AlienDoor1	"Friday, February 23, 2018 2:55 PM"	yIpt6jdIUobKDPKlk1xeIEc27lD3
Walking Through	AlienDoor1	"Friday, February 23, 2018 2:56 PM"	yIpt6jdIUobKDPKlk1xeIEc27lD3
Walking Through	AlienDoor1	"Friday, February 23, 2018 2:56 PM"	yIpt6jdIUobKDPKlk1xeIEc27lD3
Walking Through	AlienDoor1	"Friday, February 23, 2018 2:57 PM"	yIpt6jdIUobKDPKlk1xeIEc27lD3
Walking Through	AlienDoor1	"Friday, February 23, 2018 2:58 PM"	yIpt6jdIUobKDPKlk1xeIEc27lD3
Walking Through	ProbeDoor1	"Friday, February 23, 2018 2:58 PM"	yIpt6jdIUobKDPKlk1xeIEc27lD3
Walking Through	ProbeDoor1	"Friday, February 23, 2018 2:59 PM"	yIpt6jdIUobKDPKlk1xeIEc27lD3
Walking Through	MissionDoor1	"Friday, February 23, 2018 2:59 PM"	yIpt6jdIUobKDPKlk1xeIEc27lD3
Walking Through	MissionDoor1	"Friday, February 23, 2018 3:03 PM"	yIpt6jdIUobKDPKlk1xeIEc27lD3
Walking Through	MissionDoor1	"Friday, February 23, 2018 3:04 PM"	yIpt6jdIUobKDPKlk1xeIEc27lD3
Walking Through	MissionDoor1	"Friday, February 23, 2018 3:05 PM"	yIpt6jdIUobKDPKlk1xeIEc27lD3
Walking Through	MissionDoor1	"Friday, February 23, 2018 3:05 PM"	yIpt6jdIUobKDPKlk1xeIEc27lD3
Walking Through	AlienDoor1	"Wednesday, February 21, 2018 9:28 AM"	Fb3m5JEQ8ZPzxWtzqoqwm5qi64g2
Walking Through	AlienDoor1	"Wednesday, February 21, 2018 9:29 AM"	Fb3m5JEQ8ZPzxWtzqoqwm5qi64g2
Walking Through	AlienDoor1	"Wednesday, February 21, 2018 9:34 AM"	Fb3m5JEQ8ZPzxWtzqoqwm5qi64g2
Walking Through	MissionDoor1	"Wednesday, February 21, 2018 9:34 AM"	Fb3m5JEQ8ZPzxWtzqoqwm5qi64g2
Walking Through	MissionDoor1	"Wednesday, February 21, 2018 9:35 AM"	Fb3m5JEQ8ZPzxWtzqoqwm5qi64g2
Walking Through	ProbeDoor1	"Wednesday, February 21, 2018 9:35 AM"	Fb3m5JEQ8ZPzxWtzqoqwm5qi64g2
Walking Through	ProbeDoor1	"Wednesday, February 21, 2018 9:43 AM"	Fb3m5JEQ8ZPzxWtzqoqwm5qi64g2
Walking Through	MissionDoor1	"Wednesday, February 21, 2018 9:44 AM"	Fb3m5JEQ8ZPzxWtzqoqwm5qi64g2
Walking Through	MissionDoor1	"Wednesday, February 21, 2018 9:47 AM"	Fb3m5JEQ8ZPzxWtzqoqwm5qi64g2
Walking Through	AlienDoor1	"Wednesday, February 21, 2018 9:47 AM"	Fb3m5JEQ8ZPzxWtzqoqwm5qi64g2
Walking Through	AlienDoor1	"Wednesday, February 21, 2018 9:54 AM"	Fb3m5JEQ8ZPzxWtzqoqwm5qi64g2
Walking Through	AlienDoor1	"Wednesday, February 21, 2018 9:55 AM"	Fb3m5JEQ8ZPzxWtzqoqwm5qi64g2
Walking Through	AlienDoor1	"Wednesday, February 21, 2018 9:58 AM"	Fb3m5JEQ8ZPzxWtzqoqwm5qi64g2
Walking Through	ProbeDoor1	"Wednesday, February 21, 2018 10:04 AM"	Fb3m5JEQ8ZPzxWtzqoqwm5qi64g2
Walking Through	ProbeDoor1	"Wednesday, February 21, 2018 10:04 AM"	Fb3m5JEQ8ZPzxWtzqoqwm5qi64g2
Walking Through	ProbeDoor1	"Wednesday, February 21, 2018 10:13 AM"	Fb3m5JEQ8ZPzxWtzqoqwm5qi64g2
Walking Through	MissionDoor1	"Wednesday, February 21, 2018 10:13 AM"	Fb3m5JEQ8ZPzxWtzqoqwm5qi64g2
Walking Through	MissionDoor1	"Wednesday, February 21, 2018 10:15 AM"	Fb3m5JEQ8ZPzxWtzqoqwm5qi64g2
Walking Through	AlienDoor1	"Wednesday, February 21, 2018 10:15 AM"	Fb3m5JEQ8ZPzxWtzqoqwm5qi64g2
Walking Through	AlienDoor1	"Wednesday, February 21, 2018 10:17 AM"	Fb3m5JEQ8ZPzxWtzqoqwm5qi64g2
Walking Through	ProbeDoor1	"Wednesday, February 21, 2018 10:17 AM"	Fb3m5JEQ8ZPzxWtzqoqwm5qi64g2
Walking Through	ProbeDoor1	"Wednesday, February 21, 2018 10:22 AM"	Fb3m5JEQ8ZPzxWtzqoqwm5qi64g2
Walking Through	MissionDoor1	"Wednesday, February 21, 2018 10:23 AM"	Fb3m5JEQ8ZPzxWtzqoqwm5qi64g2
Walking Through	MissionDoor1	"Wednesday, February 21, 2018 10:25 AM"	Fb3m5JEQ8ZPzxWtzqoqwm5qi64g2
Walking Through	ProbeDoor1	"Wednesday, February 21, 2018 10:26 AM"	Fb3m5JEQ8ZPzxWtzqoqwm5qi64g2
Walking Through	ProbeDoor1	"Wednesday, February 21, 2018 10:27 AM"	Fb3m5JEQ8ZPzxWtzqoqwm5qi64g2
Walking Through	AlienDoor1	"Wednesday, February 21, 2018 10:27 AM"	Fb3m5JEQ8ZPzxWtzqoqwm5qi64g2
Walking Through	ProbeDoor1	"Tuesday, October 10, 2017 8:45 AM"	cO5Nk8JJiwaKlc3St98xySHcl3M2
Walking Through	ProbeDoor1	"Tuesday, October 10, 2017 8:45 AM"	cO5Nk8JJiwaKlc3St98xySHcl3M2
Walking Through	AlienDoor1	"Tuesday, October 10, 2017 8:45 AM"	cO5Nk8JJiwaKlc3St98xySHcl3M2
Walking Through	AlienDoor1	"Tuesday, October 10, 2017 8:52 AM"	cO5Nk8JJiwaKlc3St98xySHcl3M2
Walking Through	AlienDoor1	"Tuesday, October 10, 2017 8:53 AM"	cO5Nk8JJiwaKlc3St98xySHcl3M2
Walking Through	ProbeDoor1	"Tuesday, October 10, 2017 8:53 AM"	cO5Nk8JJiwaKlc3St98xySHcl3M2
Walking Through	ProbeDoor1	"Tuesday, October 10, 2017 8:56 AM"	cO5Nk8JJiwaKlc3St98xySHcl3M2
Walking Through	MissionDoor1	"Tuesday, October 10, 2017 8:56 AM"	cO5Nk8JJiwaKlc3St98xySHcl3M2
Walking Through	MissionDoor1	"Tuesday, October 10, 2017 8:56 AM"	cO5Nk8JJiwaKlc3St98xySHcl3M2
Walking Through	ProbeDoor1	"Tuesday, October 10, 2017 8:56 AM"	cO5Nk8JJiwaKlc3St98xySHcl3M2
Walking Through	ProbeDoor1	"Tuesday, October 10, 2017 8:59 AM"	cO5Nk8JJiwaKlc3St98xySHcl3M2
Walking Through	AlienDoor1	"Tuesday, October 10, 2017 8:59 AM"	cO5Nk8JJiwaKlc3St98xySHcl3M2
Walking Through	AlienDoor1	"Tuesday, October 10, 2017 9:02 AM"	cO5Nk8JJiwaKlc3St98xySHcl3M2
Walking Through	ProbeDoor1	"Tuesday, October 10, 2017 9:02 AM"	cO5Nk8JJiwaKlc3St98xySHcl3M2
Walking Through	ProbeDoor1	"Tuesday, October 10, 2017 9:05 AM"	cO5Nk8JJiwaKlc3St98xySHcl3M2
Walking Through	MissionDoor1	"Tuesday, October 10, 2017 9:05 AM"	cO5Nk8JJiwaKlc3St98xySHcl3M2
Walking Through	MissionDoor1	"Tuesday, October 10, 2017 9:07 AM"	cO5Nk8JJiwaKlc3St98xySHcl3M2
Walking Through	ProbeDoor1	"Tuesday, October 10, 2017 9:07 AM"	cO5Nk8JJiwaKlc3St98xySHcl3M2
Walking Through	ProbeDoor1	"Tuesday, October 10, 2017 9:10 AM"	cO5Nk8JJiwaKlc3St98xySHcl3M2
Walking Through	MissionDoor1	"Tuesday, October 10, 2017 9:11 AM"	cO5Nk8JJiwaKlc3St98xySHcl3M2
Walking Through	MissionDoor1	"Tuesday, October 10, 2017 9:12 AM"	cO5Nk8JJiwaKlc3St98xySHcl3M2
Walking Through	AlienDoor1	"Tuesday, October 10, 2017 9:12 AM"	cO5Nk8JJiwaKlc3St98xySHcl3M2
Walking Through	AlienDoor1	"Tuesday, October 10, 2017 9:34 AM"	cO5Nk8JJiwaKlc3St98xySHcl3M2
Walking Through	ProbeDoor1	"Tuesday, October 10, 2017 9:34 AM"	cO5Nk8JJiwaKlc3St98xySHcl3M2
Walking Through	ProbeDoor1	"Tuesday, October 10, 2017 9:35 AM"	cO5Nk8JJiwaKlc3St98xySHcl3M2
Walking Through	MissionDoor1	"Friday, February 9, 2018 2:59 PM"	QaNYXvtKhlgfpQPEKN4XRbmo6qu2
Walking Through	MissionDoor1	"Friday, February 9, 2018 2:59 PM"	QaNYXvtKhlgfpQPEKN4XRbmo6qu2
Walking Through	AlienDoor1	"Friday, February 9, 2018 2:59 PM"	QaNYXvtKhlgfpQPEKN4XRbmo6qu2
Walking Through	AlienDoor1	"Friday, February 9, 2018 3:22 PM"	QaNYXvtKhlgfpQPEKN4XRbmo6qu2
Walking Through	AlienDoor1	"Friday, February 9, 2018 3:27 PM"	QaNYXvtKhlgfpQPEKN4XRbmo6qu2
Walking Through	AlienDoor1	"Wednesday, March 7, 2018 9:22 AM"	JVHrBGObFVV7ms5SgVg4wjvmqkG2
Walking Through	AlienDoor1	"Wednesday, March 7, 2018 9:44 AM"	JVHrBGObFVV7ms5SgVg4wjvmqkG2
Walking Through	ProbeDoor1	"Wednesday, March 7, 2018 9:46 AM"	JVHrBGObFVV7ms5SgVg4wjvmqkG2
Walking Through	ProbeDoor1	"Wednesday, March 7, 2018 9:46 AM"	JVHrBGObFVV7ms5SgVg4wjvmqkG2
Walking Through	MissionDoor1	"Wednesday, March 7, 2018 9:46 AM"	JVHrBGObFVV7ms5SgVg4wjvmqkG2
Walking Through	MissionDoor1	"Wednesday, March 7, 2018 9:47 AM"	JVHrBGObFVV7ms5SgVg4wjvmqkG2
Walking Through	ProbeDoor1	"Wednesday, March 7, 2018 9:47 AM"	JVHrBGObFVV7ms5SgVg4wjvmqkG2
Walking Through	ProbeDoor1	"Wednesday, March 7, 2018 10:03 AM"	JVHrBGObFVV7ms5SgVg4wjvmqkG2
Walking Through	AlienDoor1	"Wednesday, March 7, 2018 10:03 AM"	JVHrBGObFVV7ms5SgVg4wjvmqkG2
Walking Through	ProbeDoor1	"Wednesday, March 7, 2018 10:04 AM"	JVHrBGObFVV7ms5SgVg4wjvmqkG2
Walking Through	ProbeDoor1	"Wednesday, March 7, 2018 10:10 AM"	JVHrBGObFVV7ms5SgVg4wjvmqkG2
Walking Through	MissionDoor1	"Wednesday, March 7, 2018 10:12 AM"	JVHrBGObFVV7ms5SgVg4wjvmqkG2
Walking Through	MissionDoor1	"Wednesday, March 7, 2018 10:12 AM"	JVHrBGObFVV7ms5SgVg4wjvmqkG2
Walking Through	ProbeDoor1	"Wednesday, March 7, 2018 10:12 AM"	JVHrBGObFVV7ms5SgVg4wjvmqkG2
Walking Through	MissionDoor1	"Wednesday, March 7, 2018 10:15 AM"	JVHrBGObFVV7ms5SgVg4wjvmqkG2
Walking Through	ProbeDoor1	"Wednesday, March 7, 2018 10:17 AM"	JVHrBGObFVV7ms5SgVg4wjvmqkG2
Walking Through	ProbeDoor1	"Wednesday, March 7, 2018 10:19 AM"	JVHrBGObFVV7ms5SgVg4wjvmqkG2
Walking Through	MissionDoor1	"Wednesday, March 7, 2018 10:19 AM"	JVHrBGObFVV7ms5SgVg4wjvmqkG2
Walking Through	MissionDoor1	"Wednesday, March 7, 2018 10:20 AM"	JVHrBGObFVV7ms5SgVg4wjvmqkG2
Walking Through	MissionDoor1	"Wednesday, March 7, 2018 10:20 AM"	JVHrBGObFVV7ms5SgVg4wjvmqkG2
Walking Through	ProbeDoor1	"Wednesday, March 7, 2018 10:20 AM"	JVHrBGObFVV7ms5SgVg4wjvmqkG2
Walking Through	ProbeDoor1	"Wednesday, March 7, 2018 10:21 AM"	JVHrBGObFVV7ms5SgVg4wjvmqkG2
Walking Through	MissionDoor1	"Wednesday, March 7, 2018 10:21 AM"	JVHrBGObFVV7ms5SgVg4wjvmqkG2
Walking Through	MissionDoor1	"Wednesday, March 7, 2018 10:22 AM"	JVHrBGObFVV7ms5SgVg4wjvmqkG2
Walking Through	ProbeDoor1	"Thursday, March 8, 2018 12:49 PM"	84HNp616OJYeUDFhuko3dcrWNE93
Walking Through	ProbeDoor1	"Thursday, March 8, 2018 12:50 PM"	84HNp616OJYeUDFhuko3dcrWNE93
Walking Through	AlienDoor1	"Thursday, March 8, 2018 12:50 PM"	84HNp616OJYeUDFhuko3dcrWNE93
Walking Through	AlienDoor1	"Thursday, March 8, 2018 12:53 PM"	84HNp616OJYeUDFhuko3dcrWNE93
Walking Through	MissionDoor1	"Thursday, March 8, 2018 12:53 PM"	84HNp616OJYeUDFhuko3dcrWNE93
Walking Through	MissionDoor1	"Thursday, March 8, 2018 12:54 PM"	84HNp616OJYeUDFhuko3dcrWNE93
Walking Through	ProbeDoor1	"Thursday, March 8, 2018 12:54 PM"	84HNp616OJYeUDFhuko3dcrWNE93
Walking Through	ProbeDoor1	"Thursday, March 8, 2018 12:58 PM"	84HNp616OJYeUDFhuko3dcrWNE93
Walking Through	AlienDoor1	"Thursday, March 8, 2018 12:58 PM"	84HNp616OJYeUDFhuko3dcrWNE93
Walking Through	MissionDoor1	"Thursday, March 8, 2018 1:24 PM"	84HNp616OJYeUDFhuko3dcrWNE93
Walking Through	ProbeDoor1	"Thursday, March 8, 2018 1:24 PM"	84HNp616OJYeUDFhuko3dcrWNE93
Walking Through	MissionDoor1	"Thursday, March 8, 2018 1:31 PM"	84HNp616OJYeUDFhuko3dcrWNE93
Walking Through	MissionDoor1	"Thursday, March 8, 2018 1:32 PM"	84HNp616OJYeUDFhuko3dcrWNE93
Walking Through	ProbeDoor1	"Thursday, March 8, 2018 1:33 PM"	84HNp616OJYeUDFhuko3dcrWNE93
Walking Through	ProbeDoor1	"Thursday, March 8, 2018 1:39 PM"	84HNp616OJYeUDFhuko3dcrWNE93
Walking Through	MissionDoor1	"Thursday, March 8, 2018 1:39 PM"	84HNp616OJYeUDFhuko3dcrWNE93
Walking Through	MissionDoor1	"Thursday, March 8, 2018 1:42 PM"	84HNp616OJYeUDFhuko3dcrWNE93
Walking Through	ProbeDoor1	"Thursday, March 8, 2018 1:42 PM"	84HNp616OJYeUDFhuko3dcrWNE93
Walking Through	MissionDoor1	"Thursday, March 8, 2018 1:44 PM"	84HNp616OJYeUDFhuko3dcrWNE93
Walking Through	MissionDoor1	"Thursday, March 8, 2018 1:46 PM"	84HNp616OJYeUDFhuko3dcrWNE93
Walking Through	MissionDoor1	"Thursday, March 8, 2018 1:46 PM"	84HNp616OJYeUDFhuko3dcrWNE93
Walking Through	ProbeDoor1	"Thursday, March 8, 2018 1:46 PM"	84HNp616OJYeUDFhuko3dcrWNE93
Walking Through	MissionDoor1	"Thursday, March 8, 2018 1:48 PM"	84HNp616OJYeUDFhuko3dcrWNE93
Walking Through	MissionDoor1	"Thursday, March 8, 2018 1:49 PM"	84HNp616OJYeUDFhuko3dcrWNE93
Walking Through	MissionDoor1	"Thursday, February 22, 2018 12:47 PM"	dIqc088645UBDu6Cmnb8UpLRDnm2
Walking Through	MissionDoor1	"Thursday, February 22, 2018 12:47 PM"	dIqc088645UBDu6Cmnb8UpLRDnm2
Walking Through	MissionDoor1	"Thursday, February 22, 2018 12:47 PM"	dIqc088645UBDu6Cmnb8UpLRDnm2
Walking Through	AlienDoor1	"Thursday, February 22, 2018 12:47 PM"	dIqc088645UBDu6Cmnb8UpLRDnm2
Walking Through	ProbeDoor1	"Thursday, February 22, 2018 12:56 PM"	dIqc088645UBDu6Cmnb8UpLRDnm2
Walking Through	ProbeDoor1	"Thursday, February 22, 2018 1:00 PM"	dIqc088645UBDu6Cmnb8UpLRDnm2
Walking Through	ProbeDoor1	"Thursday, February 22, 2018 1:00 PM"	dIqc088645UBDu6Cmnb8UpLRDnm2
Walking Through	AlienDoor1	"Thursday, February 22, 2018 1:00 PM"	dIqc088645UBDu6Cmnb8UpLRDnm2
Walking Through	AlienDoor1	"Thursday, February 22, 2018 1:12 PM"	dIqc088645UBDu6Cmnb8UpLRDnm2
Walking Through	AlienDoor1	"Thursday, February 22, 2018 1:17 PM"	dIqc088645UBDu6Cmnb8UpLRDnm2
Walking Through	ProbeDoor1	"Thursday, February 22, 2018 1:17 PM"	dIqc088645UBDu6Cmnb8UpLRDnm2
Walking Through	ProbeDoor1	"Thursday, February 22, 2018 1:22 PM"	dIqc088645UBDu6Cmnb8UpLRDnm2
Walking Through	MissionDoor1	"Thursday, February 22, 2018 1:23 PM"	dIqc088645UBDu6Cmnb8UpLRDnm2
Walking Through	MissionDoor1	"Thursday, February 22, 2018 1:23 PM"	dIqc088645UBDu6Cmnb8UpLRDnm2
Walking Through	ProbeDoor1	"Thursday, February 22, 2018 1:23 PM"	dIqc088645UBDu6Cmnb8UpLRDnm2
Walking Through	ProbeDoor1	"Thursday, February 22, 2018 1:26 PM"	dIqc088645UBDu6Cmnb8UpLRDnm2
Walking Through	MissionDoor1	"Thursday, February 22, 2018 1:26 PM"	dIqc088645UBDu6Cmnb8UpLRDnm2
Walking Through	MissionDoor1	"Thursday, February 22, 2018 1:27 PM"	dIqc088645UBDu6Cmnb8UpLRDnm2
Walking Through	ProbeDoor1	"Thursday, February 22, 2018 1:27 PM"	dIqc088645UBDu6Cmnb8UpLRDnm2
Walking Through	ProbeDoor1	"Thursday, February 22, 2018 1:29 PM"	dIqc088645UBDu6Cmnb8UpLRDnm2
Walking Through	MissionDoor1	"Thursday, February 22, 2018 1:29 PM"	dIqc088645UBDu6Cmnb8UpLRDnm2
Walking Through	MissionDoor1	"Thursday, February 22, 2018 1:30 PM"	dIqc088645UBDu6Cmnb8UpLRDnm2
Walking Through	ProbeDoor1	"Thursday, February 22, 2018 1:30 PM"	dIqc088645UBDu6Cmnb8UpLRDnm2
Walking Through	ProbeDoor1	"Thursday, February 22, 2018 1:31 PM"	dIqc088645UBDu6Cmnb8UpLRDnm2
Walking Through	MissionDoor1	"Thursday, February 22, 2018 1:31 PM"	dIqc088645UBDu6Cmnb8UpLRDnm2
Walking Through	MissionDoor1	"Thursday, February 22, 2018 1:31 PM"	dIqc088645UBDu6Cmnb8UpLRDnm2
Walking Through	ProbeDoor1	"Thursday, February 22, 2018 1:31 PM"	dIqc088645UBDu6Cmnb8UpLRDnm2
Walking Through	MissionDoor1	"Thursday, February 22, 2018 1:36 PM"	dIqc088645UBDu6Cmnb8UpLRDnm2
Walking Through	MissionDoor1	"Thursday, February 22, 2018 1:37 PM"	dIqc088645UBDu6Cmnb8UpLRDnm2
Walking Through	ProbeDoor1	"Thursday, February 22, 2018 1:37 PM"	dIqc088645UBDu6Cmnb8UpLRDnm2
Walking Through	MissionDoor1	"Thursday, February 22, 2018 1:39 PM"	dIqc088645UBDu6Cmnb8UpLRDnm2
Walking Through	MissionDoor1	"Thursday, February 22, 2018 1:40 PM"	dIqc088645UBDu6Cmnb8UpLRDnm2
Walking Through	MissionDoor1	"Thursday, February 22, 2018 1:41 PM"	dIqc088645UBDu6Cmnb8UpLRDnm2
Walking Through	ProbeDoor1	"Thursday, February 22, 2018 1:41 PM"	dIqc088645UBDu6Cmnb8UpLRDnm2
Walking Through	ProbeDoor1	"Thursday, February 22, 2018 1:42 PM"	dIqc088645UBDu6Cmnb8UpLRDnm2
Walking Through	MissionDoor1	"Thursday, February 22, 2018 1:42 PM"	dIqc088645UBDu6Cmnb8UpLRDnm2
Walking Through	MissionDoor1	"Thursday, February 22, 2018 1:43 PM"	dIqc088645UBDu6Cmnb8UpLRDnm2
Walking Through	ProbeDoor1	"Friday, March 23, 2018 3:40 PM"	BXPDvoJnWhRC8HyybJknplVXhn32
Walking Through	AlienDoor1	"Friday, March 23, 2018 3:40 PM"	BXPDvoJnWhRC8HyybJknplVXhn32
Walking Through	ProbeDoor1	"Friday, March 23, 2018 3:52 PM"	BXPDvoJnWhRC8HyybJknplVXhn32
Walking Through	ProbeDoor1	"Friday, March 23, 2018 3:53 PM"	BXPDvoJnWhRC8HyybJknplVXhn32
Walking Through	MissionDoor1	"Friday, March 23, 2018 3:53 PM"	BXPDvoJnWhRC8HyybJknplVXhn32
Walking Through	MissionDoor1	"Friday, March 23, 2018 3:53 PM"	BXPDvoJnWhRC8HyybJknplVXhn32
Walking Through	AlienDoor1	"Friday, March 23, 2018 3:53 PM"	BXPDvoJnWhRC8HyybJknplVXhn32
Walking Through	ProbeDoor1	"Friday, March 23, 2018 4:00 PM"	BXPDvoJnWhRC8HyybJknplVXhn32
Walking Through	ProbeDoor1	"Friday, March 23, 2018 4:00 PM"	BXPDvoJnWhRC8HyybJknplVXhn32
Walking Through	ProbeDoor1	"Friday, March 23, 2018 4:00 PM"	BXPDvoJnWhRC8HyybJknplVXhn32
Walking Through	ProbeDoor1	"Friday, March 23, 2018 4:06 PM"	BXPDvoJnWhRC8HyybJknplVXhn32
Walking Through	MissionDoor1	"Friday, March 23, 2018 4:06 PM"	BXPDvoJnWhRC8HyybJknplVXhn32
Walking Through	MissionDoor1	"Friday, March 23, 2018 4:07 PM"	BXPDvoJnWhRC8HyybJknplVXhn32
Walking Through	ProbeDoor1	"Friday, March 23, 2018 4:07 PM"	BXPDvoJnWhRC8HyybJknplVXhn32
Walking Through	ProbeDoor1	"Friday, March 23, 2018 4:10 PM"	BXPDvoJnWhRC8HyybJknplVXhn32
Walking Through	MissionDoor1	"Friday, March 23, 2018 4:10 PM"	BXPDvoJnWhRC8HyybJknplVXhn32
Walking Through	MissionDoor1	"Friday, March 23, 2018 4:12 PM"	BXPDvoJnWhRC8HyybJknplVXhn32
Walking Through	MissionDoor1	"Friday, March 23, 2018 4:12 PM"	BXPDvoJnWhRC8HyybJknplVXhn32
Walking Through	MissionDoor1	"Friday, March 23, 2018 4:13 PM"	BXPDvoJnWhRC8HyybJknplVXhn32
Walking Through	MissionDoor1	"Friday, March 23, 2018 4:13 PM"	BXPDvoJnWhRC8HyybJknplVXhn32
Walking Through	ProbeDoor1	"Friday, March 23, 2018 4:16 PM"	BXPDvoJnWhRC8HyybJknplVXhn32
Walking Through	ProbeDoor1	"Friday, March 23, 2018 4:27 PM"	BXPDvoJnWhRC8HyybJknplVXhn32
Walking Through	ProbeDoor1	"Wednesday, November 29, 2017 10:33 AM"	ZJCaTwNK4natXqDcqsXjXyXLzaV2
